Gene,label
ENSG00000152580,Intermediate filaments;Nucleoplasm
ENSG00000152611,Microtubules;Nucleus
ENSG00000152684,Nucleoli fibrillar center
ENSG00000152689,Golgi apparatus;Nucleoplasm
ENSG00000152700,Endoplasmic reticulum
ENSG00000152749,Vesicles
ENSG00000152766,Nucleus
ENSG00000152779,Mitochondria
ENSG00000152784,Nuclear bodies
ENSG00000152804,Mitochondria;Nucleoplasm
ENSG00000152822,Vesicles
ENSG00000152926,Cytosol;Nucleoli fibrillar center
ENSG00000152932,Cytosol
ENSG00000152936,Centrosome;Nucleoplasm
ENSG00000152944,Cytosol;Nucleoli;Nucleus
ENSG00000152953,Microtubules
ENSG00000152954,Nucleus;Vesicles
ENSG00000153006,Nucleoli;Nucleus
ENSG00000153012,Centrosome
ENSG00000153064,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000153107,Vesicles
ENSG00000153130,Nucleoplasm
ENSG00000153162,Mitochondria
ENSG00000153165,Nuclear membrane;Vesicles
ENSG00000153208,Cytosol;Endoplasmic reticulum;Plasma membrane
ENSG00000153214,Golgi apparatus;Vesicles
ENSG00000153237,Nucleoli;Nucleus
ENSG00000153246,Cytosol
ENSG00000153303,Actin filaments
ENSG00000153310,Cytosol;Nucleus
ENSG00000153317,Centrosome;Cytosol;Plasma membrane
ENSG00000153339,Cytosol;Microtubules
ENSG00000153404,Nucleoplasm
ENSG00000153443,Cell Junctions;Cytosol;Nucleus
ENSG00000153485,Cell Junctions;Golgi apparatus
ENSG00000153487,Cytosol;Nucleoplasm
ENSG00000153531,Nucleoplasm
ENSG00000153551,Plasma membrane
ENSG00000153558,Nucleoli;Nucleus
ENSG00000153561,Nucleoplasm
ENSG00000153707,Vesicles
ENSG00000153714,Nucleoli;Nucleus
ENSG00000153721,Cytosol;Mitochondria
ENSG00000153774,Nucleoplasm
ENSG00000153779,Nucleoplasm
ENSG00000153790,Mitochondria;Nucleoplasm
ENSG00000153823,Endoplasmic reticulum
ENSG00000153827,Nuclear speckles
ENSG00000153832,Nucleoli;Nucleus
ENSG00000153885,Golgi apparatus;Nucleoplasm
ENSG00000153896,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000153902,Golgi apparatus
ENSG00000153904,Cytosol;Nucleoli;Plasma membrane
ENSG00000153936,Mitochondria
ENSG00000153975,Cytosol;Nucleoplasm
ENSG00000153976,Microtubules
ENSG00000153989,Plasma membrane;Vesicles
ENSG00000153993,Golgi apparatus;Plasma membrane
ENSG00000154016,Centrosome
ENSG00000154059,Nucleoplasm
ENSG00000154065,Nuclear bodies;Nucleoplasm
ENSG00000154079,Mitochondria;Nucleus
ENSG00000154096,Nucleus;Plasma membrane
ENSG00000154099,Cytosol;Nuclear speckles;Plasma membrane
ENSG00000154102,Centrosome;Plasma membrane
ENSG00000154114,Cytosol
ENSG00000154118,Cytosol;Nucleoplasm
ENSG00000154122,Cytosol
ENSG00000154124,Mitochondria
ENSG00000154127,Plasma membrane
ENSG00000154133,Plasma membrane
ENSG00000154162,Vesicles
ENSG00000154217,Cytosol;Nucleoplasm
ENSG00000154227,Nucleoplasm
ENSG00000154240,Golgi apparatus;Nucleoplasm
ENSG00000154258,Endoplasmic reticulum
ENSG00000154262,Nucleoplasm
ENSG00000154265,Nucleus
ENSG00000154309,Nuclear bodies
ENSG00000154319,Mitochondria
ENSG00000154358,Cytosol;Plasma membrane
ENSG00000154359,Centrosome;Cytosol;Plasma membrane
ENSG00000154438,Cytosol;Nucleoplasm
ENSG00000154451,Endoplasmic reticulum
ENSG00000154493,Nucleoplasm;Plasma membrane
ENSG00000154511,Cytosol;Nucleus
ENSG00000154582,Cell Junctions
ENSG00000154589,Vesicles
ENSG00000154642,Cytokinetic bridge;Microtubules
ENSG00000154655,Nucleoplasm;Vesicles
ENSG00000154678,Nucleus
ENSG00000154760,Cytokinetic bridge
ENSG00000154814,Nucleus
ENSG00000154845,Nucleoplasm
ENSG00000154864,Vesicles
ENSG00000154917,Golgi apparatus
ENSG00000154920,Cytosol;Nuclear bodies
ENSG00000154928,Cytosol;Endoplasmic reticulum
ENSG00000154945,Cytosol;Golgi apparatus
ENSG00000154957,Cytosol;Golgi apparatus;Nucleoplasm;Plasma membrane
ENSG00000154975,Vesicles
ENSG00000155008,Mitochondria
ENSG00000155016,Golgi apparatus;Vesicles
ENSG00000155034,Cytosol;Nucleoplasm
ENSG00000155066,Cell Junctions;Nucleoplasm;Plasma membrane
ENSG00000155085,Nuclear membrane;Nucleoplasm
ENSG00000155096,Vesicles
ENSG00000155100,Cytosol;Golgi apparatus;Nucleoplasm
ENSG00000155111,Nucleoplasm;Vesicles
ENSG00000155158,Endoplasmic reticulum
ENSG00000155256,Cytosol;Nucleoplasm
ENSG00000155275,Nucleoplasm
ENSG00000155324,Cytosol;Golgi apparatus;Nucleoplasm
ENSG00000155329,Nucleoli;Nucleus
ENSG00000155330,Nucleoplasm
ENSG00000155363,Cytosol
ENSG00000155367,Vesicles
ENSG00000155393,Cytosol;Nucleus
ENSG00000155428,Cytosol
ENSG00000155495,Cytosol;Nucleoplasm
ENSG00000155542,Nucleoplasm
ENSG00000155592,Golgi apparatus;Nucleoli fibrillar center;Nucleoplasm
ENSG00000155621,Golgi apparatus;Nucleoli;Nucleus
ENSG00000155629,Cytosol;Nucleus;Plasma membrane
ENSG00000155666,Cytosol;Nucleoplasm
ENSG00000155729,Mitochondria
ENSG00000155749,Cytosol;Plasma membrane
ENSG00000155760,Nucleoplasm
ENSG00000155816,Actin filaments;Plasma membrane
ENSG00000155850,Vesicles
ENSG00000155876,Golgi apparatus;Vesicles
ENSG00000155903,Vesicles
ENSG00000155926,Nuclear membrane
ENSG00000155962,Plasma membrane
ENSG00000155975,Centrosome;Cytosol;Vesicles
ENSG00000155980,Cytosol;Mitotic spindle;Nucleoplasm
ENSG00000156011,Nucleus;Vesicles
ENSG00000156052,Cytosol;Nuclear speckles;Plasma membrane
ENSG00000156103,Cytosol;Vesicles
ENSG00000156140,Intermediate filaments
ENSG00000156162,Vesicles
ENSG00000156172,Cell Junctions;Cytosol;Plasma membrane
ENSG00000156218,Vesicles
ENSG00000156239,Centrosome;Nucleoplasm
ENSG00000156256,Cytosol;Nucleoplasm
ENSG00000156261,Cytosol;Nucleus
ENSG00000156265,Nucleoplasm
ENSG00000156273,Cytosol;Nucleus
ENSG00000156398,Mitochondria
ENSG00000156463,Nucleoplasm
ENSG00000156471,Endoplasmic reticulum;Nucleoplasm
ENSG00000156475,Cytosol
ENSG00000156482,Cytosol;Endoplasmic reticulum
ENSG00000156504,Nucleoplasm
ENSG00000156587,Cytosol
ENSG00000156599,Cell Junctions;Cytosol;Nucleoplasm;Plasma membrane
ENSG00000156639,Nucleoplasm;Vesicles
ENSG00000156642,Cytokinetic bridge;Mitochondria
ENSG00000156650,Nuclear bodies;Nucleus
ENSG00000156689,Mitochondria
ENSG00000156711,Cytosol;Nucleoli;Nucleus
ENSG00000156787,Centrosome
ENSG00000156853,Nucleoli fibrillar center;Nucleus
ENSG00000156858,Nucleoplasm
ENSG00000156860,Nucleoplasm
ENSG00000156875,Vesicles
ENSG00000156931,Cytosol;Plasma membrane
ENSG00000156958,Cytosol;Nucleoplasm
ENSG00000156959,Golgi apparatus;Nucleus
ENSG00000156976,Cytosol
ENSG00000156983,Cytosol;Plasma membrane
ENSG00000156990,Nucleus
ENSG00000157045,Golgi apparatus;Nucleoplasm
ENSG00000157107,Centrosome;Cytosol;Vesicles
ENSG00000157152,Nucleoplasm
ENSG00000157168,Nucleoplasm
ENSG00000157181,Nucleoplasm;Plasma membrane
ENSG00000157191,Endoplasmic reticulum
ENSG00000157212,Nucleoplasm;Vesicles
ENSG00000157227,Cytosol;Intermediate filaments
ENSG00000157303,Nucleus
ENSG00000157326,Nuclear membrane;Vesicles
ENSG00000157343,Nucleoplasm;Plasma membrane
ENSG00000157350,Vesicles
ENSG00000157353,Vesicles
ENSG00000157379,Centrosome;Cytosol;Nucleus
ENSG00000157388,Nuclear membrane
ENSG00000157423,Cytosol;Plasma membrane
ENSG00000157429,Mitochondria
ENSG00000157470,Cytosol;Nucleoplasm
ENSG00000157514,Cytosol;Golgi apparatus;Nuclear speckles
ENSG00000157538,Mitochondria
ENSG00000157540,Cytosol;Nucleoli fibrillar center
ENSG00000157551,Cytosol;Plasma membrane;Vesicles
ENSG00000157554,Cytosol;Nucleoplasm
ENSG00000157593,Vesicles
ENSG00000157600,Cell Junctions;Vesicles
ENSG00000157613,Cytosol;Plasma membrane
ENSG00000157617,Nucleoplasm
ENSG00000157625,Cytosol;Nuclear speckles
ENSG00000157653,Cytosol
ENSG00000157657,Nucleoplasm
ENSG00000157680,Nucleoplasm
ENSG00000157693,Cytosol;Plasma membrane
ENSG00000157734,Nucleoplasm;Vesicles
ENSG00000157764,Cytosol;Vesicles
ENSG00000157796,Nuclear bodies;Nucleoplasm
ENSG00000157823,Vesicles
ENSG00000157827,Cytosol;Golgi apparatus;Plasma membrane
ENSG00000157833,Cytosol
ENSG00000157851,Cytosol;Nucleoplasm
ENSG00000157870,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000157873,Cytosol;Rods & Rings
ENSG00000157881,Cytosol
ENSG00000157911,Nucleoplasm
ENSG00000157927,Nuclear membrane;Nucleus
ENSG00000157978,Microtubules
ENSG00000157992,Cytosol;Nucleus
ENSG00000158014,Vesicles
ENSG00000158055,Nucleoplasm
ENSG00000158062,Cytosol;Nucleoli
ENSG00000158089,Golgi apparatus;Nucleus
ENSG00000158106,Nucleoplasm
ENSG00000158109,Cytosol;Vesicles
ENSG00000158113,Golgi apparatus;Vesicles
ENSG00000158156,Golgi apparatus
ENSG00000158163,Cytokinetic bridge;Microtubules;Nucleoplasm
ENSG00000158195,Cytosol;Plasma membrane
ENSG00000158201,Nucleus;Plasma membrane;Vesicles
ENSG00000158234,Cytosol;Plasma membrane
ENSG00000158258,Cell Junctions;Nuclear membrane;Nucleoplasm
ENSG00000158270,Cell Junctions;Golgi apparatus;Vesicles
ENSG00000158286,Cytosol
ENSG00000158301,Cytosol;Nucleoplasm
ENSG00000158321,Cytosol;Nucleoplasm
ENSG00000158373,Cytosol;Nucleoplasm
ENSG00000158417,Cytosol;Plasma membrane
ENSG00000158423,Nuclear bodies
ENSG00000158457,Microtubules
ENSG00000158467,Cytosol;Nucleoplasm
ENSG00000158480,Nucleoli fibrillar center;Nucleus
ENSG00000158486,Intermediate filaments;Nuclear membrane
ENSG00000158525,Nucleus
ENSG00000158526,Cell Junctions;Cytosol;Nucleoli;Nucleus
ENSG00000158528,Plasma membrane
ENSG00000158552,Cytosol;Nucleoli;Nucleus
ENSG00000158555,Golgi apparatus
ENSG00000158615,Golgi apparatus
ENSG00000158691,Cytosol;Microtubules
ENSG00000158710,Actin filaments;Cytosol
ENSG00000158715,Nucleoplasm;Vesicles
ENSG00000158717,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000158792,Cytosol;Mitochondria;Nucleoplasm
ENSG00000158796,Nucleoplasm
ENSG00000158805,Cytosol;Nucleoli;Nucleus;Plasma membrane
ENSG00000158806,Nucleoli;Nucleus
ENSG00000158816,Cytosol;Mitochondria;Plasma membrane
ENSG00000158825,Nucleoplasm
ENSG00000158859,Nuclear speckles
ENSG00000158863,Cytosol;Nucleoplasm
ENSG00000158865,Cytosol;Nucleus
ENSG00000158987,Centrosome
ENSG00000159055,Cytosol;Nucleus
ENSG00000159063,Nucleoplasm
ENSG00000159069,Mitochondria
ENSG00000159079,Rods & Rings
ENSG00000159082,Centrosome;Cytosol;Nucleoplasm
ENSG00000159086,Cytosol;Nucleoplasm
ENSG00000159128,Golgi apparatus;Nucleoplasm
ENSG00000159147,Cell Junctions;Cytosol;Nucleoplasm
ENSG00000159164,Cytosol
ENSG00000159200,Cytosol
ENSG00000159228,Nucleus
ENSG00000159322,Centrosome
ENSG00000159335,Nucleoli;Nucleus
ENSG00000159374,Mitochondria;Nucleoli
ENSG00000159377,Centrosome;Cytosol;Intermediate filaments
ENSG00000159387,Mitochondria;Nucleus
ENSG00000159388,Nucleoplasm;Vesicles
ENSG00000159409,Nucleoplasm
ENSG00000159459,Nucleoplasm;Vesicles
ENSG00000159479,Golgi apparatus;Nucleoplasm
ENSG00000159496,Centrosome
ENSG00000159556,Rods & Rings
ENSG00000159592,Focal adhesion sites;Nucleoplasm;Plasma membrane
ENSG00000159593,Centrosome;Microtubules;Nucleus
ENSG00000159596,Nucleoplasm
ENSG00000159618,Nuclear membrane;Nucleoplasm;Vesicles
ENSG00000159640,Vesicles
ENSG00000159658,Cytosol;Golgi apparatus;Nucleoli
ENSG00000159674,Vesicles
ENSG00000159713,Nucleoli fibrillar center
ENSG00000159714,Cytosol
ENSG00000159733,Cytosol;Nucleus;Plasma membrane
ENSG00000159792,Nucleoplasm
ENSG00000159842,Cytosol;Nucleoplasm
ENSG00000159871,Cytosol;Nucleoplasm
ENSG00000159873,Cytosol;Microtubules;Nucleus
ENSG00000159882,Mitochondria
ENSG00000159885,Nuclear bodies;Nucleoplasm
ENSG00000159905,Nuclear bodies
ENSG00000159915,Nucleoplasm
ENSG00000160055,Vesicles
ENSG00000160062,Focal adhesion sites;Nuclear speckles
ENSG00000160075,Cytosol;Nucleoplasm
ENSG00000160094,Nucleoli;Nucleus
ENSG00000160117,Cytosol;Nucleoplasm
ENSG00000160124,Mitochondria;Nucleoli
ENSG00000160180,Nucleoli;Nucleus
ENSG00000160188,Nucleoplasm
ENSG00000160191,Nucleoplasm;Vesicles
ENSG00000160200,Nucleoli;Vesicles
ENSG00000160207,Cytosol;Nucleus
ENSG00000160211,Microtubule organizing center;Vesicles
ENSG00000160221,Centrosome;Mitochondria
ENSG00000160226,Nucleoplasm
ENSG00000160255,Plasma membrane
ENSG00000160256,Golgi apparatus;Vesicles
ENSG00000160271,Nucleus
ENSG00000160282,Cytosol;Plasma membrane
ENSG00000160284,Cytosol;Plasma membrane;Vesicles
ENSG00000160285,Cytosol
ENSG00000160293,Vesicles
ENSG00000160305,Nucleus
ENSG00000160307,Vesicles
ENSG00000160318,Nucleoplasm
ENSG00000160325,Nucleoplasm
ENSG00000160345,Cytosol;Nucleoplasm
ENSG00000160408,Nucleus
ENSG00000160410,Cell Junctions
ENSG00000160445,Cytosol
ENSG00000160446,Nucleoplasm
ENSG00000160447,Vesicles
ENSG00000160460,Nucleoli;Nucleus
ENSG00000160471,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000160539,Vesicles
ENSG00000160551,Vesicles
ENSG00000160570,Nucleoplasm
ENSG00000160584,Nucleoplasm
ENSG00000160588,Golgi apparatus
ENSG00000160695,Cytosol
ENSG00000160714,Centrosome;Nucleoplasm
ENSG00000160752,Cytosol;Nucleoplasm
ENSG00000160781,Nucleoli;Nucleus
ENSG00000160783,Nucleoplasm;Vesicles
ENSG00000160785,Mitochondria;Nucleus
ENSG00000160808,Mitochondria;Nucleoli
ENSG00000160813,Nucleoplasm
ENSG00000160908,Cytosol;Nucleoplasm
ENSG00000160959,Cytosol;Nucleoplasm
ENSG00000160961,Nucleoplasm
ENSG00000160963,Vesicles
ENSG00000160972,Plasma membrane
ENSG00000160991,Nucleus
ENSG00000161010,Cytosol;Plasma membrane
ENSG00000161031,Cell Junctions
ENSG00000161091,Mitochondria;Nucleoplasm
ENSG00000161179,Nucleoplasm
ENSG00000161202,Centrosome;Intermediate filaments;Midbody ring
ENSG00000161204,Cytosol;Nucleoli
ENSG00000161217,Nucleus
ENSG00000161243,Nucleoplasm
ENSG00000161249,Cytosol;Nucleoplasm
ENSG00000161265,Nucleoplasm
ENSG00000161298,Nuclear speckles
ENSG00000161395,Cytosol;Plasma membrane
ENSG00000161542,Cytosol
ENSG00000161547,Cytosol
ENSG00000161558,Nucleoli fibrillar center
ENSG00000161647,Cytosol;Nucleoplasm
ENSG00000161654,Cytosol
ENSG00000161664,Focal adhesion sites
ENSG00000161714,Plasma membrane
ENSG00000161798,Plasma membrane
ENSG00000161835,Nuclear bodies;Vesicles
ENSG00000161896,Cytosol;Nucleoplasm
ENSG00000161920,Nuclear bodies;Nucleoplasm
ENSG00000161921,Golgi apparatus;Vesicles
ENSG00000161940,Vesicles
ENSG00000161958,Centrosome
ENSG00000161960,Cytosol
ENSG00000161996,Nuclear speckles
ENSG00000162032,Mitochondria
ENSG00000162039,Nucleoli;Nucleus
ENSG00000162062,Cell Junctions;Nucleoplasm
ENSG00000162066,Cytosol;Nucleoli
ENSG00000162069,Actin filaments;Cytosol;Intermediate filaments
ENSG00000162073,Vesicles
ENSG00000162076,Nucleus
ENSG00000162078,Nucleoplasm;Vesicles
ENSG00000162086,Nucleoli fibrillar center;Nucleoplasm
ENSG00000162104,Cytosol
ENSG00000162174,Microtubules;Nucleoplasm
ENSG00000162191,Nucleoplasm
ENSG00000162194,Cytosol;Nucleoplasm
ENSG00000162222,Nucleoplasm
ENSG00000162241,Cytosol;Nucleoplasm
ENSG00000162341,Nucleoli
ENSG00000162366,Cytosol;Nuclear speckles
ENSG00000162374,Nucleoplasm;Vesicles
ENSG00000162377,Mitochondria;Nucleus
ENSG00000162378,Golgi apparatus;Intermediate filaments
ENSG00000162384,Cytosol
ENSG00000162396,Mitochondria;Nucleoli fibrillar center
ENSG00000162415,Nuclear speckles
ENSG00000162437,Nucleoplasm
ENSG00000162441,Cytosol;Nucleoplasm
ENSG00000162482,Cytosol
ENSG00000162496,Mitochondria;Nucleoli
ENSG00000162511,Cytosol
ENSG00000162512,Mitochondria;Nucleoplasm
ENSG00000162520,Golgi apparatus;Plasma membrane;Vesicles
ENSG00000162526,Nuclear bodies;Nucleoli;Nucleus
ENSG00000162542,Endoplasmic reticulum
ENSG00000162551,Cytosol
ENSG00000162552,Vesicles
ENSG00000162576,Nucleoli
ENSG00000162591,Cytokinetic bridge;Microtubules
ENSG00000162595,Cytosol;Nuclear membrane
ENSG00000162600,Mitochondria;Nucleoplasm
ENSG00000162623,Cytosol;Plasma membrane
ENSG00000162624,Cytosol;Nucleoli;Nucleus
ENSG00000162627,Cytosol;Nucleoli fibrillar center
ENSG00000162636,Cytosol;Nucleoli
ENSG00000162639,Focal adhesion sites;Plasma membrane
ENSG00000162650,Cytosol;Nucleoli;Vesicles
ENSG00000162654,Plasma membrane
ENSG00000162687,Vesicles
ENSG00000162692,Cell Junctions
ENSG00000162694,Cytosol;Nucleus
ENSG00000162704,Cell Junctions;Cytosol;Plasma membrane;Vesicles
ENSG00000162734,Cytosol;Nucleus
ENSG00000162736,Cytosol
ENSG00000162745,Cytosol
ENSG00000162757,Cytosol;Plasma membrane
ENSG00000162761,Golgi apparatus;Nucleoplasm;Vesicles
ENSG00000162769,Cell Junctions
ENSG00000162813,Nuclear speckles
ENSG00000162814,Nucleoli;Nucleus
ENSG00000162819,Cytosol;Golgi apparatus;Nucleoplasm
ENSG00000162825,Vesicles
ENSG00000162849,Microtubules;Plasma membrane
ENSG00000162869,Vesicles
ENSG00000162885,Golgi apparatus;Nucleoplasm
ENSG00000162894,Cytosol;Focal adhesion sites;Nucleus
ENSG00000162910,Golgi apparatus;Vesicles
ENSG00000162927,Mitochondria;Nuclear bodies;Nucleoplasm
ENSG00000162929,Nucleoli;Nucleus
ENSG00000162931,Vesicles
ENSG00000162946,Intermediate filaments
ENSG00000162949,Nucleoplasm
ENSG00000162959,Vesicles
ENSG00000162971,Nuclear bodies
ENSG00000162972,Mitochondria
ENSG00000162975,Golgi apparatus
ENSG00000162976,Cytosol
ENSG00000162981,Nucleus
ENSG00000162994,Centrosome;Nucleoli fibrillar center
ENSG00000162999,Nucleoplasm
ENSG00000163006,Cytosol;Nucleus
ENSG00000163013,Cytosol;Nucleus;Plasma membrane
ENSG00000163026,Cytosol;Nucleoli
ENSG00000163053,Endoplasmic reticulum
ENSG00000163069,Cytosol
ENSG00000163092,Plasma membrane
ENSG00000163125,Nucleoplasm;Vesicles
ENSG00000163131,Vesicles
ENSG00000163138,Nucleoplasm;Vesicles
ENSG00000163141,Cytosol
ENSG00000163145,Vesicles
ENSG00000163156,Nucleus
ENSG00000163162,Plasma membrane;Vesicles
ENSG00000163214,Cytosol;Intermediate filaments;Microtubules;Nucleoli
ENSG00000163218,Plasma membrane;Vesicles
ENSG00000163219,Nucleoplasm;Vesicles
ENSG00000163235,Vesicles
ENSG00000163239,Vesicles
ENSG00000163249,Plasma membrane
ENSG00000163257,Cytosol;Plasma membrane
ENSG00000163281,Golgi apparatus;Vesicles
ENSG00000163283,Plasma membrane
ENSG00000163286,Plasma membrane
ENSG00000163293,Golgi apparatus
ENSG00000163295,Plasma membrane
ENSG00000163312,Nuclear speckles;Nucleoplasm
ENSG00000163328,Cytosol
ENSG00000163331,Microtubules;Nuclear bodies;Nucleoplasm
ENSG00000163346,Cytosol;Vesicles
ENSG00000163348,Nucleoplasm
ENSG00000163349,Centrosome;Cytosol;Nucleoplasm
ENSG00000163374,Nucleoli fibrillar center
ENSG00000163378,Cytosol;Nuclear membrane;Nucleoplasm
ENSG00000163395,Midbody ring
ENSG00000163412,Nucleoli fibrillar center
ENSG00000163428,Cytosol;Nucleus
ENSG00000163430,Cytosol;Vesicles
ENSG00000163431,Cytosol
ENSG00000163444,Cell Junctions;Nucleus;Plasma membrane
ENSG00000163449,Centrosome;Cytosol;Nucleoplasm
ENSG00000163462,Cytosol;Intermediate filaments
ENSG00000163467,Nuclear bodies;Nucleus
ENSG00000163472,Nucleoli fibrillar center
ENSG00000163481,Cytosol;Nucleoplasm
ENSG00000163491,Nucleoplasm;Vesicles
ENSG00000163492,Nucleoplasm
ENSG00000163516,Cytosol;Nuclear bodies;Nucleoplasm
ENSG00000163530,Nucleus
ENSG00000163536,Cytosol
ENSG00000163545,Cytosol;Nucleoli fibrillar center;Nucleus
ENSG00000163576,Nucleoli
ENSG00000163581,Nucleoplasm
ENSG00000163584,Nucleoli;Nucleus
ENSG00000163590,Cytosol;Nucleoplasm
ENSG00000163617,Mitochondria
ENSG00000163618,Vesicles
ENSG00000163624,Nuclear membrane;Nucleus
ENSG00000163629,Cytosol;Plasma membrane
ENSG00000163633,Cytosol;Focal adhesion sites
ENSG00000163637,Golgi apparatus;Vesicles
ENSG00000163638,Vesicles
ENSG00000163655,Cytosol
ENSG00000163659,Microtubules
ENSG00000163666,Nucleus
ENSG00000163681,Endoplasmic reticulum
ENSG00000163684,Cytosol;Nucleoplasm
ENSG00000163686,Nucleoplasm;Vesicles
ENSG00000163689,Golgi apparatus
ENSG00000163697,Mitochondria
ENSG00000163703,Cytosol;Nucleoli
ENSG00000163704,Cytosol;Nucleus;Plasma membrane
ENSG00000163710,Cytosol;Nucleoplasm
ENSG00000163755,Golgi apparatus;Plasma membrane
ENSG00000163785,Cytosol;Golgi apparatus
ENSG00000163788,Cell Junctions;Nucleus;Plasma membrane;Vesicles
ENSG00000163794,Endoplasmic reticulum
ENSG00000163803,Cytosol
ENSG00000163807,Cytokinetic bridge;Nucleus
ENSG00000163812,Golgi apparatus
ENSG00000163832,Centrosome;Cytosol;Nucleus
ENSG00000163866,Mitochondria
ENSG00000163870,Vesicles
ENSG00000163872,Nucleoplasm
ENSG00000163900,Cytosol;Golgi apparatus;Nucleoplasm
ENSG00000163909,Cytosol;Mitochondria
ENSG00000163933,Vesicles
ENSG00000163945,Nucleoplasm
ENSG00000163947,Cytosol
ENSG00000163964,Cytosol;Nucleoplasm
ENSG00000163995,Mitochondria
ENSG00000164011,Nucleoli;Nucleus;Vesicles
ENSG00000164024,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000164038,Cell Junctions;Nucleoplasm
ENSG00000164040,Cytosol;Nuclear bodies;Plasma membrane
ENSG00000164045,Golgi apparatus;Nucleus;Vesicles
ENSG00000164048,Nucleoplasm
ENSG00000164056,Cytosol;Golgi apparatus;Nucleoplasm
ENSG00000164066,Vesicles
ENSG00000164068,Cytosol
ENSG00000164070,Centrosome;Cytosol
ENSG00000164074,Nuclear membrane
ENSG00000164076,Cytokinetic bridge;Nucleoplasm
ENSG00000164077,Cytosol
ENSG00000164078,Cytosol
ENSG00000164088,Nuclear bodies
ENSG00000164089,Nucleus
ENSG00000164091,Nucleoli
ENSG00000164096,Endoplasmic reticulum
ENSG00000164099,Actin filaments;Nucleus
ENSG00000164109,Nucleoplasm
ENSG00000164111,Nuclear membrane
ENSG00000164117,Cytosol;Nucleoplasm
ENSG00000164122,Plasma membrane
ENSG00000164124,Mitochondria
ENSG00000164125,Golgi apparatus;Nucleoli fibrillar center;Nucleoplasm
ENSG00000164128,Cytosol;Mitochondria;Nucleus
ENSG00000164142,Cytosol
ENSG00000164161,Nucleoplasm
ENSG00000164162,Golgi apparatus;Nucleoplasm
ENSG00000164164,Cytosol
ENSG00000164167,Actin filaments
ENSG00000164168,Nucleoplasm;Vesicles
ENSG00000164169,Cytosol;Microtubules;Nucleoplasm
ENSG00000164171,Cytosol;Nucleus
ENSG00000164187,Cytosol;Nucleoplasm
ENSG00000164197,Cytosol
ENSG00000164199,Lipid droplets
ENSG00000164211,Plasma membrane
ENSG00000164219,Cytosol;Endoplasmic reticulum;Nucleoplasm
ENSG00000164236,Mitochondria
ENSG00000164241,Mitochondria
ENSG00000164244,Vesicles
ENSG00000164251,Plasma membrane
ENSG00000164253,Cytosol;Golgi apparatus;Nucleus
ENSG00000164291,Nucleus;Vesicles
ENSG00000164296,Actin filaments;Nucleoplasm;Vesicles
ENSG00000164303,Golgi apparatus
ENSG00000164306,Cytosol
ENSG00000164307,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000164308,Golgi apparatus
ENSG00000164327,Mitochondria
ENSG00000164329,Cytosol
ENSG00000164330,Nucleoplasm;Vesicles
ENSG00000164331,Cell Junctions;Plasma membrane
ENSG00000164402,Actin filaments;Cytosol
ENSG00000164403,Vesicles
ENSG00000164430,Cytosol;Microtubule organizing center
ENSG00000164509,Nucleoplasm;Vesicles
ENSG00000164520,Cytosol;Focal adhesion sites
ENSG00000164542,Cell Junctions;Cytosol;Nucleus;Plasma membrane
ENSG00000164543,Plasma membrane
ENSG00000164574,Golgi apparatus;Nucleoplasm;Plasma membrane
ENSG00000164603,Cytosol
ENSG00000164615,Nucleoli;Nucleus;Vesicles
ENSG00000164626,Nucleus
ENSG00000164627,Centrosome
ENSG00000164651,Nucleus
ENSG00000164659,Endoplasmic reticulum
ENSG00000164674,Nucleoli fibrillar center;Vesicles
ENSG00000164675,Cytosol;Intermediate filaments;Nuclear speckles
ENSG00000164683,Cytosol;Nuclear membrane;Nucleoplasm
ENSG00000164684,Nucleoplasm
ENSG00000164708,Cytosol;Nucleoplasm
ENSG00000164715,Cytosol;Microtubule organizing center;Nuclear speckles;Plasma membrane
ENSG00000164736,Nucleoplasm
ENSG00000164741,Golgi apparatus;Nucleoplasm;Vesicles
ENSG00000164742,Mitochondria
ENSG00000164743,Cytosol;Nucleoplasm
ENSG00000164744,Golgi apparatus
ENSG00000164758,Nucleoplasm
ENSG00000164764,Vesicles
ENSG00000164818,Cytosol;Nucleoplasm
ENSG00000164823,Nucleoli
ENSG00000164841,Cytosol
ENSG00000164853,Nucleoplasm
ENSG00000164855,Nucleoplasm
ENSG00000164880,Nucleoplasm
ENSG00000164889,Cytosol;Nuclear speckles;Plasma membrane
ENSG00000164896,Mitochondria;Nuclear speckles
ENSG00000164898,Mitochondria
ENSG00000164920,Nucleus;Plasma membrane
ENSG00000164930,Plasma membrane
ENSG00000164932,Nucleoplasm
ENSG00000164941,Nucleoplasm
ENSG00000164976,Mitochondria
ENSG00000164983,Nucleoplasm
ENSG00000164989,Nucleus
ENSG00000165025,Cytosol;Plasma membrane;Vesicles
ENSG00000165029,Nucleoplasm;Vesicles
ENSG00000165030,Nuclear bodies
