Gene,label
ENSG00000128951,Nucleoplasm
ENSG00000129071,Nuclear speckles
ENSG00000129116,Actin filaments;Cytosol
ENSG00000129152,Nuclear bodies;Nucleoplasm
ENSG00000129173,Cytosol;Nucleoli;Nucleus
ENSG00000129226,Vesicles
ENSG00000129245,Cytosol
ENSG00000129255,Endoplasmic reticulum;Mitochondria
ENSG00000129317,Nuclear speckles
ENSG00000129351,Nucleoli;Nucleoplasm
ENSG00000129354,Vesicles
ENSG00000129355,Cytosol;Nucleoplasm
ENSG00000129514,Nucleoli fibrillar center;Nucleoplasm
ENSG00000129515,Endosomes;Lysosomes
ENSG00000129535,Nucleoplasm
ENSG00000129566,Nucleoplasm;Vesicles
ENSG00000129657,Cytosol
ENSG00000129673,Cytosol
ENSG00000129682,Cytosol
ENSG00000129691,Nucleoplasm;Plasma membrane
ENSG00000129810,Nucleoplasm
ENSG00000129910,Cytosol;Golgi apparatus
ENSG00000129911,Nucleus
ENSG00000129925,Nucleoplasm
ENSG00000129933,Nucleoplasm
ENSG00000130024,Nucleus
ENSG00000130119,Nucleoli
ENSG00000130158,Cytosol
ENSG00000130159,Cytosol;Nucleoplasm
ENSG00000130254,Nuclear bodies;Nucleoplasm
ENSG00000130299,Mitochondria
ENSG00000130303,Cytosol;Golgi apparatus;Plasma membrane
ENSG00000130313,Cytosol;Nucleoplasm
ENSG00000130382,Nucleoplasm
ENSG00000130414,Mitochondria
ENSG00000130429,Cytosol;Vesicles
ENSG00000130522,Nucleus
ENSG00000130529,Plasma membrane
ENSG00000130545,Cell Junctions
ENSG00000130559,Cytosol;Mitotic spindle
ENSG00000130560,Cytosol
ENSG00000130592,Plasma membrane
ENSG00000130638,Cytosol
ENSG00000130640,Centrosome
ENSG00000130669,Cell Junctions;Plasma membrane
ENSG00000130695,Microtubule organizing center;Nucleoli
ENSG00000130702,Vesicles
ENSG00000130706,Cytosol;Nucleoplasm
ENSG00000130713,Nucleoli;Nucleus
ENSG00000130720,Cell Junctions
ENSG00000130725,Nucleus
ENSG00000130764,Nucleoli fibrillar center
ENSG00000130779,Cytosol;Microtubule ends
ENSG00000130813,Cytosol;Nucleoplasm
ENSG00000130826,Nucleoli fibrillar center;Nucleus
ENSG00000130827,Cell Junctions;Plasma membrane
ENSG00000130940,Nucleoplasm
ENSG00000130948,Vesicles
ENSG00000131015,Plasma membrane
ENSG00000131016,Cytosol;Plasma membrane
ENSG00000131018,Nuclear membrane;Nucleoplasm
ENSG00000131037,Cytosol
ENSG00000131051,Nuclear speckles
ENSG00000131089,Cytosol
ENSG00000131095,Intermediate filaments
ENSG00000131143,Mitochondria
ENSG00000131148,Cytosol
ENSG00000131153,Nucleoplasm
ENSG00000131183,Plasma membrane
ENSG00000131196,Nuclear bodies;Nucleoplasm
ENSG00000131236,Cytosol
ENSG00000131263,Nucleoplasm
ENSG00000131269,Mitochondria
ENSG00000131370,Nuclear bodies;Nucleoplasm
ENSG00000131374,Vesicles
ENSG00000131459,Vesicles
ENSG00000131470,Nucleoplasm
ENSG00000131473,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000131558,Nucleoli;Nucleus
ENSG00000131652,Nuclear speckles;Nucleoplasm
ENSG00000131653,Vesicles
ENSG00000131725,Golgi apparatus
ENSG00000131747,Nucleus
ENSG00000131759,Cytosol;Nucleus
ENSG00000131773,Nucleoplasm
ENSG00000131778,Nucleoplasm
ENSG00000131781,Endoplasmic reticulum
ENSG00000131788,Nucleoplasm
ENSG00000131828,Mitochondria
ENSG00000131876,Nuclear bodies;Nuclear speckles;Nucleoplasm
ENSG00000131931,Nucleus
ENSG00000131944,Nucleoplasm
ENSG00000131966,Nucleoli
ENSG00000131979,Cytosol;Nuclear membrane;Nucleoplasm
ENSG00000131981,Cytosol;Nucleoplasm
ENSG00000132005,Nucleoplasm
ENSG00000132024,Cytosol
ENSG00000132153,Cytosol;Mitochondria
ENSG00000132256,Cytosol
ENSG00000132274,Nuclear bodies;Nucleoplasm
ENSG00000132275,Cytosol;Nucleoli;Nucleus
ENSG00000132294,Cytosol;Plasma membrane
ENSG00000132329,Nuclear membrane
ENSG00000132356,Nuclear speckles
ENSG00000132359,Cytosol
ENSG00000132361,Vesicles
ENSG00000132382,Nucleoli;Vesicles
ENSG00000132405,Golgi apparatus;Vesicles
ENSG00000132424,Nuclear speckles
ENSG00000132434,Cytosol;Nucleus
ENSG00000132466,Nucleus
ENSG00000132467,Nucleoli
ENSG00000132470,Cell Junctions;Plasma membrane
ENSG00000132478,Cytoplasmic bodies;Cytosol
ENSG00000132481,Cytosol
ENSG00000132522,Nucleoplasm
ENSG00000132530,Mitochondria
ENSG00000132600,Nucleoplasm
ENSG00000132603,Nucleoli;Nucleus
ENSG00000132604,Nuclear bodies
ENSG00000132613,Focal adhesion sites
ENSG00000132640,Vesicles
ENSG00000132646,Nuclear bodies;Nucleoplasm
ENSG00000132661,Cytosol;Nucleoplasm
ENSG00000132676,Mitochondria
ENSG00000132749,Nucleoplasm
ENSG00000132763,Nucleoplasm
ENSG00000132781,Nucleus
ENSG00000132792,Nucleoplasm
ENSG00000132793,Cytosol
ENSG00000132819,Cytosol;Nucleoplasm
ENSG00000132837,Mitochondria
ENSG00000132849,Cell Junctions;Cytosol;Microtubule organizing center
ENSG00000132872,Vesicles
ENSG00000132932,Plasma membrane
ENSG00000132938,Cytokinetic bridge;Microtubules
ENSG00000132953,Cytosol;Nucleoplasm
ENSG00000132963,Nuclear speckles
ENSG00000133019,Plasma membrane
ENSG00000133030,Actin filaments
ENSG00000133104,Cytosol
ENSG00000133112,Cytosol
ENSG00000133119,Nucleoplasm
ENSG00000133216,Plasma membrane
ENSG00000133315,Nucleoplasm
ENSG00000133316,Nucleoli
ENSG00000133318,Endoplasmic reticulum
ENSG00000133393,Centrosome
ENSG00000133398,Nucleoplasm
ENSG00000133422,Cytosol;Nucleus
ENSG00000133433,Cytosol
ENSG00000133454,Centrosome;Nucleoplasm
ENSG00000133704,Nucleus
ENSG00000133706,Cytosol
ENSG00000133740,Nucleoli;Nucleus
ENSG00000133794,Nucleoplasm
ENSG00000133872,Endoplasmic reticulum
ENSG00000133878,Nucleus
ENSG00000133884,Nucleoplasm
ENSG00000133895,Cytosol;Nucleoplasm
ENSG00000133943,Cytosol
ENSG00000133983,Mitochondria
ENSG00000134030,Cytosol
ENSG00000134049,Endoplasmic reticulum
ENSG00000134107,Nuclear bodies
ENSG00000134202,Cytosol
ENSG00000134240,Mitochondria
ENSG00000134248,Cytosol
ENSG00000134250,Nucleoplasm;Plasma membrane
ENSG00000134253,Cytokinetic bridge;Cytosol
ENSG00000134308,Cytosol
ENSG00000134318,Cytosol
ENSG00000134321,Endoplasmic reticulum
ENSG00000134330,Nucleoplasm
ENSG00000134333,Cytosol
ENSG00000134352,Golgi apparatus;Plasma membrane
ENSG00000134371,Nucleus
ENSG00000134453,Nucleoplasm
ENSG00000134480,Nucleoplasm
ENSG00000134508,Nuclear bodies;Nucleus
ENSG00000134532,Nucleoplasm
ENSG00000134574,Nucleoplasm
ENSG00000134644,Cytosol;Nucleus
ENSG00000134686,Nucleoplasm
ENSG00000134690,Cytokinetic bridge;Nucleoli;Nucleus
ENSG00000134744,Cytosol;Nucleoli
ENSG00000134759,Cytosol;Nucleus
ENSG00000134779,Nucleoli
ENSG00000134853,Cell Junctions;Plasma membrane
ENSG00000134871,Vesicles
ENSG00000134874,Cytosol;Nucleoplasm
ENSG00000134899,Nucleoplasm
ENSG00000134900,Cytosol;Nuclear bodies
ENSG00000134901,Nucleus
ENSG00000134987,Nucleoli
ENSG00000134996,Cytosol
ENSG00000135018,Cytosol;Nucleoplasm
ENSG00000135040,Vesicles
ENSG00000135100,Nucleoplasm
ENSG00000135114,Cytosol
ENSG00000135144,Cytosol;Nuclear bodies;Nucleoplasm
ENSG00000135164,Nucleoplasm
ENSG00000135245,Lipid droplets
ENSG00000135250,Cytosol;Nucleus
ENSG00000135272,Nucleoplasm
ENSG00000135299,Vesicles
ENSG00000135317,Cytosol
ENSG00000135318,Plasma membrane
ENSG00000135334,Nucleoplasm
ENSG00000135373,Nucleoplasm
ENSG00000135374,Nucleoplasm
ENSG00000135404,Vesicles
ENSG00000135439,Nucleoli;Nucleus
ENSG00000135446,Cytosol;Nuclear membrane;Nucleoli;Nucleus
ENSG00000135457,Nucleoplasm
ENSG00000135476,Nucleoplasm;Vesicles
ENSG00000135506,Endoplasmic reticulum
ENSG00000135525,Cytosol;Microtubules
ENSG00000135577,Cytosol;Plasma membrane
ENSG00000135604,Mitochondria
ENSG00000135605,Plasma membrane
ENSG00000135636,Plasma membrane
ENSG00000135679,Nucleus
ENSG00000135698,Nucleoli;Nucleus
ENSG00000135723,Cytosol
ENSG00000135821,Mitochondria
ENSG00000135828,Cytosol
ENSG00000135837,Centrosome
ENSG00000135842,Cytosol
ENSG00000135870,Cytosol;Plasma membrane
ENSG00000135899,Nucleus
ENSG00000135902,Plasma membrane
ENSG00000135903,Nucleoplasm
ENSG00000135905,Cytosol;Nucleoplasm
ENSG00000135926,Vesicles
ENSG00000135974,Nucleoplasm
ENSG00000136003,Cytosol
ENSG00000136068,Cytosol;Plasma membrane
ENSG00000136100,Lysosomes;Plasma membrane;Vesicles
ENSG00000136111,Cytosol
ENSG00000136146,Nucleoplasm
ENSG00000136147,Nuclear membrane;Nucleoplasm
ENSG00000136152,Cytosol;Plasma membrane
ENSG00000136153,Actin filaments
ENSG00000136155,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000136158,Microtubules
ENSG00000136159,Nucleoplasm
ENSG00000136160,Plasma membrane
ENSG00000136197,Nucleoplasm
ENSG00000136237,Nuclear bodies;Nucleoplasm
ENSG00000136279,Cytosol;Nucleoplasm
ENSG00000136319,Nucleoplasm
ENSG00000136371,Cytosol
ENSG00000136378,Vesicles
ENSG00000136436,Cytosol
ENSG00000136448,Cytosol
ENSG00000136485,Cytosol;Nucleoplasm
ENSG00000136492,Nuclear membrane;Nucleus
ENSG00000136504,Nucleoplasm
ENSG00000136514,Nucleus
ENSG00000136521,Mitochondria
ENSG00000136536,Cytosol;Plasma membrane
ENSG00000136560,Cytosol;Nucleoli
ENSG00000136574,Nuclear bodies
ENSG00000136709,Nucleoli fibrillar center;Nucleoplasm
ENSG00000136710,Plasma membrane
ENSG00000136715,Nuclear speckles
ENSG00000136717,Cytosol
ENSG00000136738,Vesicles
ENSG00000136754,Cell Junctions;Plasma membrane
ENSG00000136758,Mitochondria
ENSG00000136811,Centrosome
ENSG00000136813,Nucleus
ENSG00000136824,Nucleoli;Nucleus
ENSG00000136826,Nucleoplasm
ENSG00000136827,Nuclear membrane;Vesicles
ENSG00000136869,Golgi apparatus
ENSG00000136888,Nucleoli;Nucleus
ENSG00000136897,Cytosol;Vesicles
ENSG00000136930,Cytosol;Nucleoplasm
ENSG00000136937,Cytosol;Nucleoplasm
ENSG00000136940,Cytosol
ENSG00000136999,Vesicles
ENSG00000137040,Vesicles
ENSG00000137054,Nucleoli fibrillar center;Nucleus
ENSG00000137055,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000137075,Nucleoplasm
ENSG00000137076,Cytosol;Focal adhesion sites;Microtubule organizing center;Plasma membrane
ENSG00000137100,Cytosol
ENSG00000137124,Mitochondria;Nucleoplasm;Vesicles
ENSG00000137145,Cytosol;Golgi apparatus;Vesicles
ENSG00000137193,Cytosol;Nucleoli
ENSG00000137265,Nucleoplasm
ENSG00000137267,Microtubules
ENSG00000137269,Cytosol
ENSG00000137274,Mitochondria
ENSG00000137288,Mitochondria
ENSG00000137337,Nuclear bodies;Nucleoplasm
ENSG00000137462,Mitochondria;Nucleus
ENSG00000137463,Mitochondria
ENSG00000137486,Nucleoplasm
ENSG00000137507,Nucleoplasm
ENSG00000137628,Cytosol
ENSG00000137693,Nucleoli;Nucleus
ENSG00000137699,Intermediate filaments;Nucleoplasm
ENSG00000137752,Cytosol
ENSG00000137760,Nuclear bodies;Nucleoplasm
ENSG00000137822,Centrosome
ENSG00000137831,Cytosol;Nucleus
ENSG00000137834,Nuclear bodies;Nucleus
ENSG00000137845,Plasma membrane;Vesicles
ENSG00000137880,Nucleoplasm
ENSG00000137942,Cytosol
ENSG00000137947,Nuclear bodies;Nucleus
ENSG00000137955,Vesicles
ENSG00000137975,Cell Junctions;Plasma membrane
ENSG00000137992,Mitochondria
ENSG00000138029,Mitochondria
ENSG00000138069,Cytosol;Endoplasmic reticulum
ENSG00000138081,Nucleus
ENSG00000138119,Plasma membrane;Vesicles
ENSG00000138160,Cytosol;Mitotic spindle
ENSG00000138162,Cytosol;Nucleoplasm
ENSG00000138175,Centrosome
ENSG00000138180,Microtubule organizing center;Midbody
ENSG00000138190,Vesicles
ENSG00000138193,Cytosol
ENSG00000138231,Nucleoplasm
ENSG00000138246,Cytosol;Vesicles
ENSG00000138311,Microtubule organizing center
ENSG00000138336,Nuclear membrane;Nucleus
ENSG00000138346,Mitochondria
ENSG00000138375,Nucleoplasm
ENSG00000138376,Nuclear speckles
ENSG00000138398,Nuclear speckles
ENSG00000138433,Nuclear speckles
ENSG00000138434,Cytosol
ENSG00000138435,Plasma membrane
ENSG00000138463,Vesicles
ENSG00000138495,Mitochondria
ENSG00000138496,Cytosol;Nucleoplasm
ENSG00000138592,Cytosol;Golgi apparatus
ENSG00000138600,Vesicles
ENSG00000138660,Golgi apparatus
ENSG00000138663,Nuclear speckles
ENSG00000138674,Vesicles
ENSG00000138675,Nucleoli fibrillar center;Nucleus
ENSG00000138685,Nuclear bodies;Nucleoplasm
ENSG00000138698,Cytosol
ENSG00000138738,Nuclear bodies;Nucleoli;Nucleus
ENSG00000138756,Nuclear speckles
ENSG00000138767,Cytosol
ENSG00000138772,Cytosol
ENSG00000138780,Nucleus
ENSG00000138794,Cytosol
ENSG00000138796,Mitochondria
ENSG00000139116,Plasma membrane
ENSG00000139131,Mitochondria
ENSG00000139132,Actin filaments
ENSG00000139154,Nucleus
ENSG00000139163,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000139180,Mitochondria
ENSG00000139187,Vesicles
ENSG00000139197,Cytosol;Golgi apparatus
ENSG00000139289,Nucleoli
ENSG00000139370,Nucleoplasm
ENSG00000139372,Nucleoplasm
ENSG00000139405,Nucleus
ENSG00000139433,Cytosol
ENSG00000139437,Cytosol;Plasma membrane
ENSG00000139515,Nucleoplasm
ENSG00000139546,Nucleoplasm
ENSG00000139620,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000139637,Nucleoplasm
ENSG00000139641,Endoplasmic reticulum
ENSG00000139679,Plasma membrane
ENSG00000139734,Microtubules;Plasma membrane
ENSG00000139793,Nucleoplasm
ENSG00000139832,Golgi apparatus;Vesicles
ENSG00000139910,Nucleoli;Nucleus
ENSG00000139921,Endoplasmic reticulum;Nucleoli
ENSG00000139977,Cytosol
ENSG00000140022,Cytosol
ENSG00000140092,Plasma membrane
ENSG00000140262,Nuclear speckles;Nucleoplasm
ENSG00000140307,Nucleoplasm
ENSG00000140320,Nucleoplasm
ENSG00000140332,Nucleoplasm
ENSG00000140365,Nucleus
ENSG00000140386,Nucleus
ENSG00000140396,Nuclear bodies;Nucleoplasm
ENSG00000140398,Nucleoplasm
ENSG00000140451,Nucleoplasm
ENSG00000140455,Nucleoplasm
ENSG00000140463,Cytosol
ENSG00000140497,Golgi apparatus;Vesicles
ENSG00000140538,Nucleoli
ENSG00000140553,Cytosol;Nuclear speckles
ENSG00000140564,Golgi apparatus
ENSG00000140575,Cell Junctions;Plasma membrane
ENSG00000140682,Focal adhesion sites
ENSG00000140829,Nucleus
ENSG00000140830,Nucleoplasm
ENSG00000140853,Centrosome
ENSG00000140854,Cytosol;Microtubules
ENSG00000140939,Cytosol;Nucleus
ENSG00000140945,Plasma membrane
ENSG00000140983,Cytosol
ENSG00000140993,Cytosol;Plasma membrane
ENSG00000141030,Cytosol;Nucleus
ENSG00000141076,Nucleoli fibrillar center
ENSG00000141098,Nucleoplasm
ENSG00000141161,Cytosol
ENSG00000141279,Cytosol
ENSG00000141295,Nucleoplasm
ENSG00000141349,Endoplasmic reticulum
ENSG00000141376,Nucleoli
ENSG00000141378,Mitochondria
ENSG00000141384,Nucleoli fibrillar center;Nucleoplasm
ENSG00000141425,Nucleus
ENSG00000141448,Nucleus
ENSG00000141458,Vesicles
ENSG00000141469,Vesicles
ENSG00000141480,Vesicles
ENSG00000141505,Vesicles
ENSG00000141506,Cytosol
ENSG00000141526,Plasma membrane
ENSG00000141543,Nucleoplasm
ENSG00000141551,Nucleoli fibrillar center;Nucleus
ENSG00000141562,Nucleus
ENSG00000141568,Nucleoplasm;Vesicles
ENSG00000141569,Cytosol;Nucleoplasm
ENSG00000141577,Cytokinetic bridge;Microtubule organizing center;Microtubules
ENSG00000141627,Golgi apparatus
ENSG00000141642,Cytosol;Nucleus
ENSG00000141646,Cytosol;Nucleoplasm
ENSG00000141655,Plasma membrane
ENSG00000141736,Cytosol;Plasma membrane
ENSG00000141738,Plasma membrane
ENSG00000141956,Nuclear bodies;Nucleoplasm
ENSG00000141965,Golgi apparatus;Nucleus
ENSG00000141971,Nucleoplasm
ENSG00000142002,Cytosol
ENSG00000142039,Nucleoplasm
ENSG00000142168,Cytosol;Nucleus;Plasma membrane
ENSG00000142178,Cytosol
ENSG00000142186,Cytosol
ENSG00000142207,Nucleoli fibrillar center
ENSG00000142208,Microtubules;Nucleus
ENSG00000142252,Cytosol;Nucleus
ENSG00000142507,Cytosol;Nucleoplasm
ENSG00000142512,Actin filaments;Cytosol;Plasma membrane
ENSG00000142528,Nucleoplasm
ENSG00000142534,Cytosol;Endoplasmic reticulum
ENSG00000142627,Cell Junctions;Plasma membrane
ENSG00000142731,Centrosome
ENSG00000142784,Vesicles
ENSG00000142856,Nucleoplasm
ENSG00000142937,Cytosol;Endoplasmic reticulum
ENSG00000142945,Centrosome;Nucleoplasm
ENSG00000142973,Vesicles
ENSG00000143013,Nucleoplasm
ENSG00000143093,Cytosol
ENSG00000143155,Cytosol;Vesicles
ENSG00000143157,Nucleoplasm
ENSG00000143164,Nucleus
ENSG00000143171,Nuclear bodies;Nucleoplasm
ENSG00000143183,Endoplasmic reticulum
ENSG00000143190,Nucleoplasm;Vesicles
ENSG00000143217,Plasma membrane
ENSG00000143228,Nucleus
ENSG00000143248,Cytosol
ENSG00000143258,Cytosol;Nucleoplasm
ENSG00000143319,Nucleoplasm
ENSG00000143320,Cytosol;Nucleoplasm
ENSG00000143322,Nucleoplasm
ENSG00000143353,Cytosol
ENSG00000143363,Cytosol
ENSG00000143365,Nuclear bodies
ENSG00000143375,Cell Junctions;Plasma membrane
ENSG00000143387,Vesicles
ENSG00000143393,Golgi apparatus
ENSG00000143398,Cytosol;Nucleoplasm;Plasma membrane
ENSG00000143401,Nucleoplasm
ENSG00000143409,Nucleoplasm
ENSG00000143416,Nucleoli
ENSG00000143418,Endoplasmic reticulum;Nuclear membrane
ENSG00000143436,Mitochondria
ENSG00000143437,Nuclear bodies;Nucleus
ENSG00000143450,Nucleoplasm
ENSG00000143458,Nucleoplasm
ENSG00000143469,Vesicles
ENSG00000143479,Nucleoplasm
ENSG00000143493,Nuclear bodies
ENSG00000143498,Nucleoplasm
ENSG00000143507,Cytosol;Nucleoplasm
ENSG00000143545,Cytosol;Plasma membrane
ENSG00000143546,Intermediate filaments
ENSG00000143554,Endoplasmic reticulum
ENSG00000143575,Mitochondria
ENSG00000143624,Nucleoli;Nucleus
ENSG00000143631,Vesicles
ENSG00000143753,Mitochondria
ENSG00000143756,Nucleus
ENSG00000143801,Nucleus
ENSG00000143850,Cell Junctions;Vesicles
ENSG00000143870,Endoplasmic reticulum
ENSG00000143919,Nucleus
ENSG00000143924,Microtubules
ENSG00000143995,Nucleoplasm
ENSG00000144028,Nucleoplasm
ENSG00000144029,Mitochondria
ENSG00000144034,Cytosol
ENSG00000144048,Nucleus
ENSG00000144161,Nuclear bodies;Nucleoplasm
ENSG00000144218,Nucleoplasm
ENSG00000144224,Endoplasmic reticulum
ENSG00000144231,Nuclear speckles;Nucleoplasm
ENSG00000144285,Plasma membrane
ENSG00000144320,Endoplasmic reticulum
ENSG00000144331,Nucleoli fibrillar center
ENSG00000144354,Cytosol;Nucleoplasm
ENSG00000144468,Endoplasmic reticulum
ENSG00000144476,Plasma membrane
ENSG00000144524,Nucleoplasm
ENSG00000144554,Nuclear bodies;Nucleoli;Nucleus
ENSG00000144579,Nucleoplasm
ENSG00000144635,Centrosome;Cytosol
ENSG00000144648,Cytosol;Vesicles
ENSG00000144649,Vesicles
ENSG00000144674,Cytosol;Golgi apparatus
ENSG00000144730,Golgi apparatus;Nucleoplasm
ENSG00000144736,Nucleoplasm
ENSG00000144741,Mitochondria
ENSG00000144747,Golgi apparatus
ENSG00000144791,Focal adhesion sites;Nucleus
ENSG00000144802,Nuclear speckles
ENSG00000144810,Vesicles
ENSG00000144824,Cytosol;Plasma membrane
ENSG00000144848,Cytosol;Plasma membrane
ENSG00000144857,Nucleoplasm;Plasma membrane
ENSG00000145016,Vesicles
ENSG00000145020,Mitochondria
ENSG00000145029,Nucleoplasm
ENSG00000145050,Endoplasmic reticulum
ENSG00000145192,Golgi apparatus
ENSG00000145220,Nucleoli
ENSG00000145246,Plasma membrane
ENSG00000145349,Cell Junctions;Plasma membrane
ENSG00000145354,Endoplasmic reticulum
ENSG00000145362,Plasma membrane
ENSG00000145388,Nucleoplasm
ENSG00000145391,Nucleoli
ENSG00000145416,Mitochondria
ENSG00000145431,Cytosol;Plasma membrane
ENSG00000145495,Endoplasmic reticulum
ENSG00000145555,Cytosol;Plasma membrane
ENSG00000145604,Cytosol;Nucleus
ENSG00000145681,Vesicles
ENSG00000145687,Nucleoplasm
ENSG00000145692,Cytosol
ENSG00000145736,Nuclear speckles
ENSG00000145740,Golgi apparatus
ENSG00000145741,Cytosol
ENSG00000145817,Endoplasmic reticulum;Golgi apparatus;Vesicles
ENSG00000145868,Nucleoplasm;Plasma membrane
ENSG00000145901,Cytosol;Nucleoplasm
ENSG00000145908,Nucleoli;Nucleoplasm
ENSG00000145912,Nucleoplasm
ENSG00000146063,Nuclear bodies;Nucleoli
ENSG00000146066,Mitochondria
ENSG00000146122,Nucleoplasm
ENSG00000146143,Nucleoplasm
ENSG00000146197,Plasma membrane
ENSG00000146216,Cytosol
ENSG00000146232,Cytosol;Nucleoli fibrillar center;Nucleus
ENSG00000146247,Nucleoplasm
ENSG00000146263,Nucleoplasm
ENSG00000146409,Cytosol
ENSG00000146425,Nucleoplasm
ENSG00000146426,Cytosol;Nucleoli fibrillar center;Nucleoplasm
ENSG00000146463,Cytosol;Nucleoplasm
ENSG00000146535,Cytosol
ENSG00000146587,Nucleoplasm
ENSG00000146670,Nucleoplasm
ENSG00000146676,Nucleus
ENSG00000146729,Mitochondria
ENSG00000146833,Cytosol
ENSG00000146918,Nuclear speckles
ENSG00000147010,Cytosol
ENSG00000147082,Nuclear speckles
ENSG00000147099,Nucleus;Plasma membrane
ENSG00000147145,Plasma membrane
ENSG00000147155,Endoplasmic reticulum
ENSG00000147162,Nucleoplasm;Plasma membrane
ENSG00000147202,Vesicles
ENSG00000147206,Nucleoplasm
ENSG00000147394,Actin filaments;Cytosol;Focal adhesion sites;Plasma membrane
ENSG00000147408,Actin filaments
ENSG00000147416,Vesicles
ENSG00000147457,Cytosol;Nucleus
ENSG00000147475,Endoplasmic reticulum
ENSG00000147536,Nucleoplasm
ENSG00000147592,Cytosol;Golgi apparatus;Nucleus
ENSG00000147601,Nuclear bodies
ENSG00000147642,Vesicles
ENSG00000147684,Mitochondria
ENSG00000147687,Nucleoplasm
ENSG00000147853,Mitochondria
ENSG00000147862,Nucleoli fibrillar center;Nucleus
ENSG00000147872,Lipid droplets
ENSG00000147874,Microtubule organizing center
ENSG00000148123,Nucleoplasm
ENSG00000148153,Nucleoplasm
ENSG00000148180,Actin filaments
ENSG00000148200,Nucleus
ENSG00000148300,Nucleoli;Nucleus
ENSG00000148339,Mitochondria
ENSG00000148341,Cytosol
ENSG00000148344,Endoplasmic reticulum
ENSG00000148346,Endoplasmic reticulum
ENSG00000148362,Nucleus
ENSG00000148396,Endoplasmic reticulum;Golgi apparatus
ENSG00000148481,Nuclear membrane;Nucleoplasm
ENSG00000148516,Nucleoplasm
ENSG00000148584,Nucleoplasm
ENSG00000148606,Nucleoplasm
ENSG00000148634,Cytosol
ENSG00000148655,Nucleus
ENSG00000148660,Cell Junctions;Cytosol;Plasma membrane
ENSG00000148671,Nucleoplasm
ENSG00000148672,Mitochondria
ENSG00000148677,Nucleoli fibrillar center;Nucleus
ENSG00000148680,Plasma membrane
ENSG00000148700,Plasma membrane
ENSG00000148719,Endoplasmic reticulum
ENSG00000148735,Centrosome
ENSG00000148737,Nuclear bodies
ENSG00000148798,Intermediate filaments
ENSG00000148824,Mitochondria
ENSG00000148835,Nucleoplasm
ENSG00000148843,Nucleoli
ENSG00000148848,Plasma membrane
ENSG00000148908,Nucleus;Plasma membrane
ENSG00000148925,Nucleoli fibrillar center;Nucleus
ENSG00000149016,Nucleus
ENSG00000149091,Nuclear speckles
ENSG00000149100,Cytosol
ENSG00000149182,Golgi apparatus
ENSG00000149308,Nuclear bodies;Nucleoplasm
ENSG00000149311,Nucleoplasm
ENSG00000149328,Nucleus
ENSG00000149357,Golgi apparatus;Plasma membrane;Vesicles
ENSG00000149503,Midbody;Nuclear bodies;Nucleus
ENSG00000149532,Cytosol;Nucleoplasm
ENSG00000149547,Cytosol;Endoplasmic reticulum;Golgi apparatus
ENSG00000149557,Microtubules
ENSG00000149600,Vesicles
ENSG00000149636,Nuclear bodies;Nucleus
ENSG00000149657,Vesicles
ENSG00000149798,Cytosol;Microtubules
ENSG00000149806,Cytosol;Endoplasmic reticulum;Nucleoli
ENSG00000149809,Endoplasmic reticulum
ENSG00000149923,Cytosol;Nucleus
ENSG00000149925,Cytosol
ENSG00000149930,Nucleoli;Nucleus
ENSG00000149948,Nucleoli;Nucleus
ENSG00000149968,Vesicles
ENSG00000149972,Cytosol
ENSG00000150054,Cell Junctions
ENSG00000150093,Focal adhesion sites;Plasma membrane
ENSG00000150457,Cytosol;Microtubule organizing center
ENSG00000150459,Cytosol;Nuclear bodies;Nucleoplasm
ENSG00000150526,Endoplasmic reticulum
ENSG00000150753,Cytosol
ENSG00000150764,Cytosol
ENSG00000150776,Cytosol
ENSG00000150907,Cytosol;Nucleoplasm
ENSG00000150967,Vesicles
ENSG00000150977,Cytosol
ENSG00000151012,Vesicles
ENSG00000151014,Cytosol;Nuclear bodies
ENSG00000151065,Cytosol
ENSG00000151090,Nuclear bodies
ENSG00000151208,Cell Junctions
ENSG00000151304,Nucleoli fibrillar center;Nucleus
ENSG00000151332,Cytosol;Nucleoli;Nucleus
ENSG00000151348,Golgi apparatus
ENSG00000151366,Mitochondria
ENSG00000151414,Nucleoplasm
ENSG00000151422,Cytosol
ENSG00000151461,Cytoplasmic bodies;Cytosol
ENSG00000151466,Cytosol;Microtubules
ENSG00000151500,Nucleoli fibrillar center;Nucleus
ENSG00000151503,Nucleoplasm
ENSG00000151532,Golgi apparatus;Vesicles
ENSG00000151623,Nucleoplasm
ENSG00000151693,Cytosol
ENSG00000151694,Cytosol
ENSG00000151702,Nuclear bodies;Nucleus
ENSG00000151725,Microtubule organizing center;Nucleus
ENSG00000151726,Mitochondria;Nucleus
ENSG00000151748,Cytosol
ENSG00000152056,Vesicles
ENSG00000152082,Centrosome
ENSG00000152086,Microtubules
ENSG00000152133,Nucleus
ENSG00000152137,Cytosol
ENSG00000152147,Nuclear bodies;Nucleoplasm
ENSG00000152217,Nuclear bodies;Nucleus
ENSG00000152234,Mitochondria
ENSG00000152240,Centrosome;Cytosol
